Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-12.7,384.6,10.0,71.9,1
-12.71,384.59,10.0,71.9,0
-12.81,384.49,10.0,71.9,0
-12.89,384.4,10.0,71.9,0
-12.84,384.4,10.0,71.9,0
-12.92,384.39,10.0,71.9,0
-13.92,384.34,10.0,71.9,0
-14.74,384.29,10.0,71.9,0
-14.19,384.24,10.0,71.9,0
-13.82,384.2,10.0,71.9,0
-14.82,384.2,10.0,71.9,0
-15.69,384.19,10.0,71.9,0
-15.64,384.09,10.0,71.9,0
-15.66,384.0,10.0,71.9,0
-16.16,384.0,10.0,71.9,0
-16.63,383.99,10.0,71.9,0
-16.88,383.94,10.0,71.9,0
-17.13,383.89,10.0,71.9,0
-17.43,383.84,10.0,71.9,0
-17.74,383.79,10.0,71.9,0
-18.09,383.74,10.0,71.9,0
-18.4,383.69,10.0,71.9,0
-18.4,383.64,10.0,71.9,0
-18.45,383.59,10.0,71.9,0
-18.85,383.54,10.0,71.9,0
-19.21,383.49,10.0,71.9,0
-19.31,383.44,10.0,71.9,0
-19.41,383.4,10.0,71.9,0
-19.46,383.4,10.0,71.9,0
-19.49,383.4,10.0,71.9,0
-19.44,383.4,10.0,71.9,0
-19.41,383.4,10.0,71.9,0
-19.46,383.4,10.0,71.9,0
-19.49,383.4,10.0,71.9,0
-19.39,383.4,10.0,71.9,0
-19.31,383.39,10.0,71.9,0
-19.41,383.34,10.0,71.9,0
-19.5,383.3,10.0,71.9,0
-19.5,383.3,10.0,71.9,0
-19.51,383.3,10.0,71.9,0
-19.61,383.3,10.0,71.9,0
-19.71,383.29,10.0,71.9,0
-19.81,383.24,10.0,71.9,0
-19.89,383.2,10.0,71.9,0
-19.84,383.2,10.0,71.9,0
-19.79,383.21,10.0,71.9,0
-19.69,383.26,10.0,71.9,0
-19.61,383.3,10.0,71.9,0
-19.66,383.3,10.0,71.9,0
-19.69,383.29,10.0,71.9,0
-19.64,383.24,10.0,71.9,0
-19.59,383.21,10.0,71.9,0
-19.49,383.26,10.0,71.9,0
-19.4,383.3,10.0,71.9,0
-19.4,383.3,10.0,71.9,0
-19.38,383.3,10.0,71.9,0
-19.18,383.3,10.0,71.9,0
-19.01,383.3,10.0,71.9,0
-19.06,383.3,10.0,71.9,0
-19.11,383.29,10.0,71.9,0
-19.16,383.24,10.0,71.9,0
-19.2,383.21,10.0,71.9,0
-19.2,383.26,10.0,71.9,0
-19.12,383.31,10.0,71.9,0
-18.42,383.36,10.0,71.9,0
-17.78,383.4,10.0,71.9,0
-17.63,383.4,10.0,71.9,0
-17.52,383.41,10.0,71.9,0
-17.67,383.46,10.0,71.9,0
-17.78,383.49,10.0,71.9,0
-17.63,383.44,10.0,71.9,0
-17.55,383.4,10.0,71.9,0
-17.95,383.4,10.0,71.9,0
-18.29,383.39,10.0,71.9,0
-18.19,383.34,10.0,71.9,0
-18.09,383.3,10.0,71.9,0
-18.04,383.3,10.0,71.9,0
-18.01,383.3,10.0,71.9,0
-18.11,383.3,10.0,71.9,0
-18.15,383.3,10.0,71.9,0
-17.75,383.3,10.0,71.9,0
-17.42,383.31,10.0,71.9,0
-17.62,383.36,10.0,71.9,0
-17.76,383.4,10.0,71.9,0
-17.41,383.4,10.0,71.9,0
-17.11,383.4,10.0,71.9,0
-17.21,383.4,10.0,71.9,0
-17.29,383.4,10.0,71.9,0
-17.19,383.4,10.0,71.9,0
-17.09,383.4,10.0,71.9,0
-16.99,383.4,10.0,71.9,0
-16.92,383.4,10.0,71.9,0
-17.12,383.4,10.0,71.9,0
-17.25,383.4,10.0,71.9,0
-16.85,383.4,10.0,71.9,0
-16.54,383.41,10.0,71.9,0
-16.84,383.46,10.0,71.9,0
-17.08,383.49,10.0,71.9,0
-16.88,383.44,10.0,71.9,0
-16.69,383.4,10.0,71.9,0
-16.64,383.4,10.0,71.9,0
-16.64,383.4,10.0,71.9,0
-16.99,383.4,10.0,71.9,0
-17.25,383.4,10.0,71.9,0
-16.8,383.4,10.0,71.9,0
-16.43,383.41,10.0,71.9,0
-16.68,383.46,10.0,71.9,0
-16.86,383.49,10.0,71.9,0
-16.51,383.44,10.0,71.9,0
-16.22,383.4,10.0,71.9,0
-16.37,383.4,10.0,71.9,0
-16.49,383.4,10.0,71.89,0
-16.39,383.4,10.0,71.84,0
-16.28,383.4,10.0,71.8,0
-16.13,383.4,10.0,71.8,0
-16.04,383.4,10.0,71.8,0
-16.34,383.4,10.0,71.8,0
-16.55,383.4,10.0,71.8,0
-16.15,383.4,10.0,71.8,0
-15.86,383.4,10.0,71.8,0
-16.36,383.4,10.0,71.8,0
-16.78,383.4,10.0,71.8,0
-16.58,383.4,10.0,71.8,0
-16.42,383.4,10.0,71.8,0
-16.62,383.4,10.0,71.8,0
-16.78,383.4,10.0,71.8,0
-16.63,383.4,10.0,71.8,0
-16.51,383.4,10.0,71.8,0
-16.56,383.4,10.0,71.8,0
-16.62,383.4,10.0,71.8,0
-16.82,383.4,10.0,71.8,0
-16.95,383.4,10.0,71.8,0
-16.55,383.4,10.0,71.8,0
-16.24,383.4,10.0,71.8,0
-16.59,383.4,10.0,71.8,0
-16.83,383.39,10.0,71.8,0
-16.28,383.34,10.0,71.8,0
-15.85,383.31,10.0,71.8,0
-16.25,383.36,10.0,71.8,0
-16.56,383.39,10.0,71.8,0
-16.21,383.34,10.0,71.8,0
-15.92,383.31,10.0,71.8,0
-16.12,383.36,10.0,71.8,0
-16.29,383.39,10.0,71.8,0
-16.19,383.34,10.0,71.8,0
-16.06,383.3,10.0,71.8,0
-15.71,383.3,10.0,71.8,0
-15.48,383.31,10.0,71.8,0
-16.19,383.36,10.0,71.8,0
-16.73,383.39,10.0,71.8,0
-16.18,383.34,10.0,71.8,0
-15.74,383.31,10.0,71.8,0
-16.04,383.36,10.0,71.8,0
-16.3,383.39,10.0,71.8,0
-16.3,383.34,10.0,71.8,0
-16.29,383.31,10.0,71.8,0
-16.19,383.36,10.0,71.8,0
-16.12,383.39,10.0,71.8,0
-16.27,383.34,10.0,71.8,0
-16.39,383.3,10.0,71.8,0
-16.29,383.3,10.0,71.8,0
-16.24,383.3,10.0,71.8,0
-16.59,383.3,10.0,71.8,0
-16.84,383.3,10.0,71.8,0
-16.34,383.3,10.0,71.8,0
-15.94,383.31,10.0,71.8,0
-16.24,383.36,10.0,71.8,0
-16.48,383.39,10.0,71.8,0
-16.28,383.34,10.0,71.8,0
-16.08,383.3,10.0,71.8,0
-15.93,383.3,10.0,71.8,0
-15.84,383.3,10.0,71.8,0
-16.19,383.3,10.0,71.8,0
-16.46,383.3,10.0,71.8,0
-16.11,383.3,10.0,71.8,0
-15.83,383.3,10.0,71.8,0
-16.08,383.3,10.0,71.8,0
-16.27,383.29,10.0,71.8,0
-16.02,383.24,10.0,71.8,0
-15.82,383.21,10.0,71.8,0
-16.02,383.26,10.0,71.8,0
-16.21,383.29,10.0,71.8,0
-16.26,383.24,10.0,71.8,0
-16.29,383.2,10.0,71.8,0
-16.24,383.2,10.0,71.8,0
-16.24,383.2,10.0,71.8,0
