Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-1.0,381.6,19.0,63.0,1
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-0.99,381.6,19.0,63.0,1
-0.94,381.6,19.0,63.0,1
-0.91,381.6,19.0,63.0,1
-0.96,381.6,19.0,63.0,1
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.0,381.6,19.0,63.0,0
-1.04,381.6,19.0,63.0,0
-1.24,381.6,19.0,63.0,0
-1.4,381.6,19.0,63.0,0
-1.4,381.6,19.0,63.0,0
-1.43,381.59,19.0,63.0,0
-1.58,381.54,19.0,63.0,0
-1.76,381.5,19.0,63.0,0
-2.01,381.5,19.0,63.0,0
-2.23,381.5,19.0,63.0,0
-2.38,381.5,19.0,63.0,0
-2.49,381.5,19.0,63.0,0
-2.44,381.5,19.0,63.0,0
-2.38,381.5,19.0,63.0,0
-2.28,381.5,19.0,63.0,0
-2.21,381.5,19.0,63.0,0
-2.26,381.5,19.0,63.0,0
-2.32,381.5,19.0,63.0,0
-2.42,381.5,19.0,63.0,0
-2.5,381.5,19.0,63.0,0
-2.5,381.5,19.0,63.0,0
-2.52,381.5,19.0,63.0,0
-2.62,381.5,19.0,63.0,0
-2.71,381.49,19.0,63.0,0
-2.76,381.44,19.0,63.0,0
-2.79,381.41,19.0,63.0,0
-2.74,381.46,19.0,63.0,0
-2.7,381.49,19.0,63.0,0
-2.7,381.44,19.0,63.0,0
-2.59,381.41,19.0,63.0,0
-2.04,381.46,19.0,63.0,0
-1.59,381.5,19.0,63.0,0
-1.54,381.5,19.0,63.0,0
-1.5,381.5,19.0,63.0,0
-1.5,381.5,19.0,63.0,0
-1.55,381.5,19.0,63.0,0
-1.8,381.5,19.0,63.0,0
-2.04,381.5,19.0,63.0,0
-2.24,381.5,19.0,63.0,0
-2.44,381.49,19.0,63.0,0
-2.64,381.44,19.0,63.0,0
-2.85,381.4,19.0,63.0,0
-3.1,381.4,19.0,63.0,0
-3.36,381.39,19.0,63.0,0
-3.66,381.34,19.0,63.0,0
-3.89,381.3,19.0,63.0,0
-3.84,381.3,19.0,63.0,0
-3.8,381.3,19.0,63.0,0
-3.8,381.3,19.0,63.0,0
-3.8,381.3,19.0,63.0,0
-3.8,381.3,19.0,63.0,0
-3.81,381.3,19.0,63.0,0
-3.86,381.3,19.0,63.0,0
-3.9,381.3,19.0,63.0,0
-3.9,381.3,19.0,63.0,0
-3.95,381.3,19.0,63.0,0
-4.2,381.3,19.0,63.0,0
-4.4,381.29,19.0,63.0,0
-4.4,381.24,19.0,63.0,0
-4.41,381.2,19.0,63.0,0
-4.46,381.2,19.0,63.0,0
-4.67,381.19,19.0,63.0,0
-5.57,381.14,19.0,63.0,0
-7.13,381.03,19.0,63.0,0
-11.43,380.68,19.0,63.0,0
-15.47,380.34,19.0,63.0,0
-18.42,380.04,19.0,63.0,0
-21.3,379.75,19.0,63.0,0
-23.9,379.5,19.0,63.0,0
-26.16,379.28,19.0,63.0,0
-27.01,379.18,19.0,63.0,0
-27.85,379.08,19.0,63.0,0
-28.65,378.98,19.0,63.0,0
-29.56,378.88,19.0,63.0,0
-30.91,378.78,19.0,62.99,0
-32.54,378.64,19.0,62.94,0
-35.34,378.34,19.0,62.9,0
-37.56,378.1,19.0,62.9,0
