Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-3.8,390.8,4.0,84.2,1
-3.8,390.8,4.0,84.2,0
-4.28,390.77,4.0,84.2,0
-5.03,390.72,4.0,84.2,0
-5.17,390.67,4.0,84.2,0
-4.97,390.62,4.0,84.2,0
-5.09,390.57,4.0,84.2,0
-5.39,390.52,4.0,84.2,0
-5.73,390.47,4.0,84.2,0
-6.08,390.42,4.0,84.2,0
-6.3,390.34,4.0,84.2,0
-6.45,390.24,4.0,84.2,0
-6.73,390.2,4.0,84.2,0
-7.08,390.2,4.0,84.2,0
-6.94,390.14,4.0,84.2,0
-6.54,390.04,4.0,84.2,0
-7.23,390.0,4.0,84.2,0
-8.53,390.0,4.0,84.2,0
-8.78,389.94,4.0,84.2,0
-8.43,389.84,4.0,84.2,0
-8.84,389.8,4.0,84.17,0
-9.69,389.8,4.0,84.12,0
-9.74,389.74,4.0,84.1,0
-9.34,389.64,4.0,84.1,0
-9.68,389.6,4.0,84.1,0
-10.43,389.6,4.0,84.1,0
-10.89,389.57,4.0,84.1,0
-11.19,389.52,4.0,84.1,0
-11.4,389.44,4.0,84.1,0
-11.55,389.34,4.0,84.1,0
-11.95,389.3,4.0,84.1,0
-12.5,389.3,4.0,84.1,0
-12.44,389.2,4.0,84.1,0
-12.04,389.05,4.0,84.1,0
-12.7,389.03,4.0,84.1,0
-13.95,389.08,4.0,84.1,0
-14.02,389.0,4.0,84.1,0
-13.42,388.85,4.0,84.1,0
-13.75,388.8,4.0,84.1,0
-14.6,388.8,4.0,84.1,0
-14.61,388.74,4.0,84.1,0
-14.16,388.64,4.0,84.1,0
-14.55,388.57,4.0,84.1,0
-15.4,388.52,4.0,84.1,0
-15.96,388.47,4.0,84.1,0
-16.36,388.42,4.0,84.1,0
-16.47,388.34,4.0,84.1,0
-16.42,388.24,4.0,84.1,0
-16.69,388.2,4.0,84.1,0
-17.14,388.2,4.0,84.1,0
-17.24,388.14,4.0,84.1,0
-17.14,388.04,4.0,84.1,0
-17.45,388.0,4.0,84.1,0
-18.0,388.0,4.0,84.1,0
-18.23,387.94,4.0,84.1,0
-18.28,387.84,4.0,84.1,0
-18.56,387.77,4.0,84.1,0
-18.96,387.72,4.0,84.1,0
-19.16,387.67,4.0,84.1,0
-19.26,387.62,4.0,84.1,0
-19.33,387.6,4.0,84.1,0
-19.38,387.6,4.0,84.1,0
-19.4,387.6,4.0,84.1,0
-19.4,387.6,4.0,84.1,0
-19.4,387.57,4.0,84.1,0
-19.4,387.52,4.0,84.1,0
-19.46,387.5,4.0,84.1,0
-19.56,387.5,4.0,84.1,0
-19.57,387.5,4.0,84.1,0
-19.52,387.5,4.0,84.1,0
-19.47,387.5,4.0,84.1,0
-19.42,387.5,4.0,84.1,0
-19.37,387.5,4.0,84.1,0
-19.32,387.5,4.0,84.1,0
-19.27,387.5,4.0,84.1,0
-19.22,387.5,4.0,84.1,0
-19.17,387.5,4.0,84.1,0
-19.12,387.5,4.0,84.1,0
-19.07,387.5,4.0,84.1,0
-19.02,387.5,4.0,84.1,0
-18.94,387.5,4.0,84.1,0
-18.84,387.5,4.0,84.1,0
-18.77,387.5,4.0,84.1,0
-18.72,387.5,4.0,84.1,0
-18.64,387.53,4.0,84.1,0
-18.54,387.58,4.0,84.1,0
-18.47,387.57,4.0,84.1,0
-18.42,387.52,4.0,84.1,0
-18.46,387.53,4.0,84.1,0
-18.56,387.58,4.0,84.1,0
-18.38,387.6,4.0,84.1,0
-18.03,387.6,4.0,84.1,0
-18.03,387.6,4.0,84.1,0
-18.23,387.6,4.0,84.1,0
-18.14,387.6,4.0,84.1,0
-17.89,387.6,4.0,84.1,0
-17.86,387.6,4.0,84.1,0
-17.96,387.6,4.0,84.1,0
-17.9,387.6,4.0,84.1,0
-17.75,387.6,4.0,84.1,0
-17.7,387.6,4.0,84.1,0
-17.7,387.6,4.0,84.1,0
-17.73,387.6,4.0,84.1,0
-17.78,387.6,4.0,84.1,0
-17.64,387.6,4.0,84.1,0
-17.39,387.6,4.0,84.1,0
-17.43,387.63,4.0,84.1,0
-17.63,387.68,4.0,84.1,0
-17.67,387.67,4.0,84.1,0
-17.62,387.62,4.0,84.1,0
-17.57,387.63,4.0,84.1,0
-17.52,387.68,4.0,84.1,0
-17.47,387.7,4.0,84.1,0
-17.42,387.7,4.0,84.1,0
-17.34,387.7,4.0,84.1,0
-17.24,387.7,4.0,84.1,0
-17.33,387.7,4.0,84.1,0
-17.53,387.7,4.0,84.1,0
-17.34,387.7,4.0,84.1,0
-16.94,387.7,4.0,84.1,0
-16.96,387.7,4.0,84.1,0
-17.21,387.7,4.0,84.1,0
-17.07,387.67,4.0,84.1,0
-16.72,387.62,4.0,84.1,0
-16.63,387.63,4.0,84.1,0
-16.68,387.68,4.0,84.1,0
-16.7,387.7,4.0,84.1,0
-16.7,387.7,4.0,84.1,0
-16.7,387.7,4.0,84.1,0
-16.7,387.7,4.0,84.1,0
-16.7,387.7,4.0,84.1,0
-16.7,387.7,4.0,84.1,0
-16.57,387.67,4.0,84.1,0
-16.37,387.62,4.0,84.1,0
-16.49,387.63,4.0,84.1,0
-16.79,387.68,4.0,84.1,0
-16.71,387.7,4.0,84.1,0
-16.41,387.7,4.0,84.1,0
-16.49,387.7,4.0,84.1,0
-16.79,387.7,4.0,84.1,0
-16.9,387.7,4.0,84.1,0
-16.9,387.7,4.0,84.1,0
-16.8,387.67,4.0,84.1,0
-16.65,387.62,4.0,84.1,0
-16.67,387.63,4.0,84.1,0
-16.77,387.68,4.0,84.1,0
-16.64,387.7,4.0,84.1,0
-16.39,387.7,4.0,84.1,0
-16.56,387.7,4.0,84.1,0
-16.96,387.7,4.0,84.1,0
-16.84,387.67,4.0,84.1,0
-16.44,387.62,4.0,84.1,0
-16.5,387.63,4.0,84.1,0
-16.8,387.68,4.0,84.1,0
-16.67,387.7,4.0,84.07,0
-16.32,387.7,4.0,84.02,0
-16.3,387.7,4.0,84.0,0
-16.45,387.7,4.0,84.0,0
-16.53,387.67,4.0,84.0,0
-16.58,387.62,4.0,84.0,0
-16.53,387.6,4.0,84.0,0
-16.43,387.6,4.0,84.0,0
-16.47,387.63,4.0,84.0,0
-16.57,387.68,4.0,84.0,0
-16.34,387.67,4.0,84.0,0
-15.94,387.62,4.0,84.0,0
-16.09,387.63,4.0,84.0,0
-16.54,387.68,4.0,84.0,0
-16.41,387.67,4.0,84.0,0
-15.96,387.62,4.0,84.0,0
-16.03,387.63,4.0,84.0,0
-16.38,387.68,4.0,84.0,0
-16.53,387.67,4.0,84.0,0
-16.58,387.62,4.0,84.0,0
-16.5,387.6,4.0,84.0,0
-16.35,387.6,4.0,84.0,0
-16.46,387.6,4.0,84.0,0
-16.71,387.6,4.0,84.0,0
-16.64,387.6,4.0,84.0,0
-16.39,387.6,4.0,84.0,0
-16.46,387.6,4.0,84.0,0
