Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-3.9,362.0,5.0,34.4,1
-3.67,361.97,5.0,34.4,0
-3.27,361.92,5.0,34.4,0
-3.36,361.9,5.0,34.4,0
-3.81,361.9,5.0,34.4,0
-4.0,361.87,5.0,34.4,0
-4.0,361.82,5.0,34.4,0
-4.09,361.8,5.0,34.4,0
-4.24,361.8,5.0,34.4,0
-4.21,361.8,5.0,34.4,0
-4.06,361.8,5.0,34.4,0
-4.06,361.8,5.0,34.4,0
-4.16,361.8,5.0,34.4,0
-4.17,361.8,5.0,34.4,0
-4.12,361.8,5.0,34.4,0
-4.13,361.8,5.0,34.4,0
-4.18,361.8,5.0,34.4,0
-4.34,361.8,5.0,34.4,0
-4.59,361.8,5.0,34.4,0
-4.5,361.8,5.0,34.4,0
-4.15,361.8,5.0,34.4,0
-4.2,361.8,5.0,34.4,0
-4.55,361.8,5.0,34.4,0
-4.47,361.8,5.0,34.4,0
-4.07,361.8,5.0,34.4,0
-4.16,361.8,5.0,34.4,0
-4.61,361.8,5.0,34.4,0
-4.49,361.8,5.0,34.4,0
-3.94,361.8,5.0,34.4,0
-3.93,361.8,5.0,34.4,0
-4.33,361.8,5.0,34.4,0
-4.24,361.8,5.0,34.4,0
-3.79,361.8,5.0,34.4,0
-3.89,361.8,5.0,34.4,0
-4.39,361.8,5.0,34.4,0
-4.49,361.8,5.0,34.4,0
-4.29,361.8,5.0,34.4,0
-4.23,361.8,5.0,34.4,0
-4.28,361.8,5.0,34.4,0
-4.19,361.83,5.0,34.4,0
-3.99,361.88,5.0,34.4,0
-4.04,361.87,5.0,34.4,0
-4.29,361.82,5.0,34.4,0
-4.43,361.83,5.0,34.4,0
-4.48,361.88,5.0,34.4,0
-4.41,361.87,5.0,34.4,0
-4.26,361.82,5.0,34.4,0
-4.23,361.83,5.0,34.4,0
-4.28,361.88,5.0,34.4,0
-4.21,361.87,5.0,34.4,0
-4.06,361.82,5.0,34.4,0
-4.23,361.83,5.0,34.4,0
-4.63,361.88,5.0,34.4,0
-4.6,361.87,5.0,34.4,0
-4.25,361.82,5.0,34.4,0
