Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-7.6,391.6,26.0,87.0,1
-7.6,391.6,26.0,87.0,0
-7.6,391.6,26.0,87.0,0
-7.6,391.6,26.0,87.0,0
-7.59,391.6,26.0,87.0,0
-7.54,391.6,26.0,87.0,0
-7.51,391.6,26.0,87.0,0
-7.56,391.6,26.0,87.0,0
-7.6,391.6,26.0,87.0,0
-7.6,391.6,26.0,87.0,0
-7.6,391.6,26.0,87.0,0
-7.6,391.6,26.0,87.0,0
-7.59,391.6,26.0,87.0,0
-7.54,391.6,26.0,87.0,0
-7.49,391.6,26.0,87.0,0
-7.44,391.6,26.0,87.0,0
-7.41,391.6,26.0,87.0,0
-7.46,391.6,26.0,87.0,0
-7.49,391.6,26.0,87.0,0
-7.44,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.39,391.6,26.0,87.0,0
-7.34,391.6,26.0,87.0,0
-7.31,391.6,26.0,87.0,0
-7.36,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.4,391.6,26.0,87.0,0
-7.39,391.6,26.0,87.0,0
-7.34,391.6,26.0,87.0,0
-7.3,391.6,26.0,87.0,0
-7.3,391.6,26.0,87.0,0
-7.31,391.6,26.0,87.0,0
-7.36,391.6,26.0,87.0,0
-7.39,391.59,26.0,87.0,0
-7.34,391.54,26.0,87.0,0
-7.3,391.51,26.0,87.0,0
-7.3,391.56,26.0,87.0,0
-7.3,391.6,26.0,87.0,0
-7.3,391.6,26.0,87.0,0
-7.3,391.59,26.0,87.0,0
-7.3,391.54,26.0,87.0,0
-7.29,391.51,26.0,87.0,0
-7.24,391.56,26.0,87.0,0
-7.23,391.59,26.0,87.0,0
-7.53,391.54,26.0,87.0,0
-7.79,391.5,26.0,87.0,0
-7.74,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.69,391.5,26.0,87.0,0
-7.64,391.5,26.0,87.0,0
-7.61,391.5,26.0,87.0,0
-7.71,391.5,26.0,87.0,0
-7.79,391.5,26.0,87.0,0
-7.69,391.5,26.0,87.0,0
-7.61,391.5,26.0,87.0,0
-7.66,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.69,391.5,26.0,87.0,0
-7.64,391.5,26.0,87.0,0
-7.6,391.5,26.0,87.0,0
-7.6,391.5,26.0,87.0,0
-7.61,391.5,26.0,87.0,0
-7.71,391.5,26.0,87.0,0
-7.79,391.5,26.0,87.0,0
-7.69,391.5,26.0,87.0,0
-7.61,391.5,26.0,87.0,0
-7.71,391.5,26.0,87.0,0
-7.79,391.5,26.0,87.0,0
-7.74,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.71,391.5,26.0,87.0,0
-7.76,391.5,26.0,87.0,0
-7.79,391.5,26.0,87.0,0
-7.74,391.5,26.0,87.0,0
-7.69,391.5,26.0,87.0,0
-7.64,391.5,26.0,87.0,0
-7.61,391.5,26.0,87.0,0
-7.66,391.5,26.0,87.0,0
-7.71,391.5,26.0,87.0,0
-7.76,391.5,26.0,87.0,0
-7.78,391.5,26.0,87.0,0
-7.63,391.5,26.0,87.0,0
-7.51,391.5,26.0,87.0,0
-7.61,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.7,391.5,26.0,87.0,0
-7.69,391.5,26.0,87.0,0
-7.64,391.5,26.0,87.0,0
-7.61,391.5,26.0,87.0,0
-7.71,391.5,26.0,86.99,0
-7.79,391.5,26.0,86.94,0
-7.74,391.5,26.0,86.9,0
-7.69,391.5,26.0,86.9,0
-7.59,391.5,26.0,86.9,0
-7.51,391.5,26.0,86.9,0
-7.61,391.5,26.0,86.9,0
-7.67,391.5,26.0,86.9,0
-7.37,391.5,26.0,86.9,0
-7.11,391.5,26.0,86.9,0
-7.16,391.5,26.0,86.9,0
-7.2,391.5,26.0,86.9,0
-7.2,391.5,26.0,86.9,0
-7.2,391.5,26.0,86.9,0
-7.2,391.5,26.0,86.9,0
-7.19,391.5,26.0,86.9,0
-7.14,391.5,26.0,86.9,0
-7.11,391.5,26.0,86.9,0
-7.21,391.5,26.0,86.9,0
-7.29,391.5,26.0,86.9,0
-7.19,391.5,26.0,86.9,0
-7.11,391.5,26.0,86.9,0
-7.16,391.5,26.0,86.9,0
-7.21,391.5,26.0,86.9,0
-7.31,391.5,26.0,86.9,0
-7.4,391.5,26.0,86.9,0
-7.4,391.5,26.0,86.9,0
-7.39,391.5,26.0,86.9,0
-7.34,391.5,26.0,86.9,0
-7.31,391.5,26.0,86.9,0
-7.41,391.5,26.0,86.9,0
-7.53,391.49,26.0,86.9,0
-7.83,391.44,26.0,86.9,0
-8.13,391.4,26.0,86.9,0
-8.38,391.4,26.0,86.9,0
-8.87,391.38,26.0,86.9,0
-11.22,391.23,26.0,86.9,0
-13.31,391.09,26.0,86.9,0
-13.41,391.04,26.0,86.9,0
-13.55,391.0,26.0,86.9,0
-13.95,391.0,26.0,86.9,0
-14.29,391.0,26.0,86.9,0
-14.19,391.0,26.0,86.9,0
-14.06,391.0,26.0,86.9,0
-13.71,391.0,26.0,86.9,0
-13.28,391.01,26.0,86.9,0
-12.23,391.11,26.0,86.9,0
-11.24,391.2,26.0,86.9,0
-10.69,391.2,26.0,86.9,0
-10.15,391.21,26.0,86.9,0
-9.76,391.26,26.0,86.9,0
-9.38,391.3,26.0,86.9,0
-9.23,391.3,26.0,86.9,0
-9.18,391.29,26.0,86.9,0
-9.93,391.24,26.0,86.9,0
-10.65,391.2,26.0,86.9,0
-11.05,391.2,26.0,86.9,0
-11.42,391.19,26.0,86.9,0
-11.62,391.14,26.0,86.9,0
-11.82,391.1,26.0,86.9,0
-12.02,391.1,26.0,86.9,0
-12.23,391.09,26.0,86.9,0
-12.48,391.04,26.0,86.9,0
-12.71,391.0,26.0,86.9,0
-12.81,391.0,26.0,86.9,0
-12.93,391.0,26.0,86.9,0
-13.23,391.0,26.0,86.9,0
-13.49,391.0,26.0,86.9,0
-13.44,391.0,26.0,86.9,0
-13.41,391.0,26.0,86.9,0
-13.46,391.0,26.0,86.9,0
-13.46,391.0,26.0,86.9,0
-13.11,391.0,26.0,86.9,0
-12.74,391.01,26.0,86.9,0
-12.19,391.06,26.0,86.9,0
-11.63,391.11,26.0,86.9,0
-11.03,391.16,26.0,86.9,0
-10.47,391.2,26.0,86.9,0
-10.22,391.2,26.0,86.9,0
-9.98,391.2,26.0,86.9,0
-9.78,391.2,26.0,86.9,0
-9.58,391.21,26.0,86.9,0
-9.38,391.26,26.0,86.9,0
-9.28,391.29,26.0,86.9,0
-9.98,391.24,26.0,86.9,0
-10.67,391.19,26.0,86.9,0
-11.32,391.14,26.0,86.9,0
-11.94,391.09,26.0,86.9,0
-12.29,391.04,26.0,86.9,0
-12.62,391.0,26.0,86.9,0
-12.77,391.0,26.0,86.9,0
-12.89,391.0,26.0,86.9,0
-12.84,391.0,26.0,86.9,0
-12.78,391.0,26.0,86.9,0
-12.58,391.0,26.0,86.9,0
-12.37,391.01,26.0,86.9,0
-12.12,391.06,26.0,86.9,0
-11.84,391.1,26.0,86.9,0
-11.29,391.1,26.0,86.9,0
-10.77,391.1,26.0,86.9,0
-10.47,391.1,26.0,86.9,0
-10.18,391.11,26.0,86.9,0
-10.03,391.16,26.0,86.9,0
-9.88,391.2,26.0,86.9,0
-9.68,391.2,26.0,86.9,0
-9.47,391.2,26.0,86.9,0
-9.17,391.2,26.0,86.9,0
-8.89,391.21,26.0,86.9,0
-8.84,391.26,26.0,86.9,0
-8.73,391.3,26.0,86.9,0
-8.13,391.3,26.0,86.9,0
-7.64,391.3,26.0,86.9,0
-7.99,391.3,26.0,86.9,0
-8.32,391.3,26.0,86.9,0
-8.52,391.3,26.0,86.9,0
-8.72,391.29,26.0,86.9,0
-8.87,391.24,26.0,86.9,0
-9.03,391.2,26.0,86.9,0
-9.28,391.2,26.0,86.9,0
-9.53,391.2,26.0,86.9,0
-9.78,391.2,26.0,86.9,0
-10.02,391.2,26.0,86.9,0
-10.22,391.2,26.0,86.9,0
-10.42,391.19,26.0,86.9,0
-10.57,391.14,26.0,86.9,0
-10.71,391.1,26.0,86.9,0
-10.81,391.1,26.0,86.9,0
-10.94,391.09,26.0,86.9,0
-11.29,391.04,26.0,86.9,0
-11.66,391.0,26.0,86.9,0
-12.21,391.0,26.0,86.9,0
-12.77,390.99,26.0,86.9,0
-13.37,390.94,26.0,86.9,0
-13.93,390.89,26.0,86.9,0
-14.23,390.84,26.0,86.9,0
-14.54,390.8,26.0,86.9,0
-14.89,390.8,26.0,86.9,0
-15.19,390.8,26.0,86.9,0
-15.09,390.8,26.0,86.9,0
-15.01,390.8,26.0,86.9,0
-15.06,390.8,26.0,86.9,0
-15.13,390.79,26.0,86.9,0
-15.43,390.74,26.0,86.9,0
-15.9,390.69,26.0,86.9,0
-17.7,390.59,26.0,86.9,0
