Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-2.2,391.4,21.0,86.9,1
-2.21,391.4,21.0,86.9,0
-2.26,391.4,21.0,86.9,0
-2.3,391.4,21.0,86.9,0
-2.3,391.4,21.0,86.9,0
-2.3,391.4,21.0,86.9,0
-2.3,391.4,21.0,86.9,0
-2.31,391.4,21.0,86.9,0
-2.36,391.4,21.0,86.9,0
-2.37,391.4,21.0,86.9,0
-2.27,391.4,21.0,86.9,0
-2.21,391.4,21.0,86.9,0
-2.26,391.4,21.0,86.9,0
-2.33,391.4,21.0,86.9,0
-2.43,391.4,21.0,86.9,0
-2.54,391.39,21.0,86.9,0
-2.69,391.34,21.0,86.9,0
-2.83,391.3,21.0,86.9,0
-2.93,391.3,21.0,86.9,0
-3.03,391.3,21.0,86.9,0
-3.13,391.3,21.0,86.9,0
-3.19,391.3,21.0,86.9,0
-3.14,391.3,21.0,86.9,0
-3.1,391.3,21.0,86.9,0
-3.1,391.3,21.0,86.9,0
-3.17,391.3,21.0,86.9,0
-3.42,391.3,21.0,86.9,0
-3.67,391.29,21.0,86.9,0
-3.92,391.24,21.0,86.9,0
-4.21,391.2,21.0,86.9,0
-4.61,391.2,21.0,86.9,0
-4.93,391.19,21.0,86.9,0
-5.03,391.14,21.0,86.9,0
-5.14,391.1,21.0,86.9,0
-5.29,391.1,21.0,86.9,0
-5.43,391.1,21.0,86.9,0
-5.53,391.1,21.0,86.9,0
-5.57,391.1,21.0,86.9,0
-5.47,391.1,21.0,86.9,0
-5.32,391.11,21.0,86.9,0
-5.02,391.16,21.0,86.9,0
-4.73,391.2,21.0,86.9,0
-4.48,391.2,21.0,86.9,0
-4.29,391.2,21.0,86.9,0
-4.24,391.2,21.0,86.9,0
-4.24,391.2,21.0,86.9,0
-4.39,391.2,21.0,86.9,0
-4.56,391.2,21.0,86.9,0
-4.76,391.2,21.0,86.9,0
-4.89,391.2,21.0,86.9,0
-4.84,391.2,21.0,86.9,0
-4.79,391.2,21.0,86.9,0
-4.74,391.2,21.0,86.9,0
-4.69,391.2,21.0,86.9,0
-4.64,391.2,21.0,86.9,0
-4.59,391.2,21.0,86.9,0
-4.54,391.2,21.0,86.9,0
-4.46,391.2,21.0,86.9,0
-4.31,391.2,21.0,86.9,0
-4.16,391.2,21.0,86.9,0
-4.01,391.2,21.0,86.9,0
-3.87,391.2,21.0,86.9,0
-3.77,391.2,21.0,86.9,0
-3.67,391.21,21.0,86.9,0
-3.57,391.26,21.0,86.9,0
-3.47,391.3,21.0,86.9,0
-3.37,391.3,21.0,86.9,0
-3.3,391.3,21.0,86.9,0
-3.3,391.3,21.0,86.9,0
-3.45,391.29,21.0,86.9,0
-4.0,391.24,21.0,86.9,0
-4.5,391.19,21.0,86.9,0
