Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-5.5,385.7,6.0,72.1,1
-5.5,385.7,6.0,72.1,0
-5.74,385.67,6.0,72.1,0
-6.14,385.62,6.0,72.1,0
-6.33,385.57,6.0,72.1,0
-6.38,385.52,6.0,72.1,0
-6.64,385.47,6.0,72.1,0
-7.04,385.42,6.0,72.1,0
-7.38,385.37,6.0,72.1,0
-7.68,385.32,6.0,72.1,0
-7.74,385.24,6.0,72.1,0
-7.64,385.14,6.0,72.1,0
-7.9,385.1,6.0,72.1,0
-8.4,385.1,6.0,72.1,0
-8.63,385.04,6.0,72.1,0
-8.68,384.94,6.0,72.1,0
-9.21,384.93,6.0,72.1,0
-10.06,384.98,6.0,72.1,0
-10.07,384.88,6.0,72.1,0
-9.52,384.68,6.0,72.1,0
-9.75,384.63,6.0,72.1,0
-10.5,384.68,6.0,72.1,0
-10.68,384.61,6.0,72.1,0
-10.48,384.46,6.0,72.1,0
-11.09,384.43,6.0,72.1,0
-12.24,384.48,6.0,72.1,0
-12.25,384.41,6.0,72.1,0
-11.5,384.26,6.0,72.1,0
-11.71,384.2,6.0,72.1,0
-12.56,384.2,6.0,72.1,0
-12.9,384.14,6.0,72.1,0
-12.9,384.04,6.0,72.1,0
-13.26,384.0,6.0,72.1,0
-13.86,384.0,6.0,72.1,0
-14.07,383.94,6.0,72.1,0
-14.02,383.84,6.0,72.1,0
-14.27,383.77,6.0,72.1,0
-14.72,383.72,6.0,72.1,0
-14.99,383.7,6.0,72.1,0
-15.14,383.7,6.0,72.1,0
-15.32,383.64,6.0,72.1,0
-15.52,383.54,6.0,72.1,0
-15.93,383.5,6.0,72.1,0
-16.48,383.5,6.0,72.1,0
-16.73,383.44,6.0,72.1,0
-16.78,383.34,6.0,72.1,0
-17.16,383.3,6.0,72.1,0
-17.76,383.3,6.0,72.1,0
-18.0,383.24,6.0,72.1,0
-18.0,383.14,6.0,72.1,0
-18.27,383.07,6.0,72.1,0
-18.72,383.02,6.0,72.1,0
-18.99,382.97,6.0,72.1,0
-19.14,382.92,6.0,72.1,0
-19.32,382.87,6.0,72.1,0
-19.52,382.82,6.0,72.1,0
-19.63,382.77,6.0,72.1,0
-19.68,382.72,6.0,72.1,0
-19.7,382.7,6.0,72.1,0
-19.7,382.7,6.0,72.1,0
-19.7,382.7,6.0,72.1,0
-19.7,382.7,6.0,72.1,0
-19.7,382.7,6.0,72.07,0
-19.7,382.7,6.0,72.02,0
-19.64,382.7,6.0,72.0,0
-19.54,382.7,6.0,72.0,0
-19.44,382.7,6.0,72.0,0
-19.34,382.7,6.0,72.0,0
-19.3,382.67,6.0,72.0,0
-19.3,382.62,6.0,72.0,0
-19.27,382.63,6.0,72.0,0
-19.22,382.68,6.0,72.0,0
-19.14,382.7,6.0,72.0,0
-19.04,382.7,6.0,72.0,0
-18.94,382.7,6.0,72.0,0
-18.84,382.7,6.0,72.0,0
-18.74,382.7,6.0,72.0,0
-18.64,382.7,6.0,72.0,0
-18.6,382.7,6.0,72.0,0
-18.6,382.7,6.0,72.0,0
-18.57,382.7,6.0,72.0,0
-18.52,382.7,6.0,72.0,0
-18.44,382.73,6.0,72.0,0
-18.34,382.78,6.0,72.0,0
-18.21,382.77,6.0,72.0,0
-18.06,382.72,6.0,72.0,0
-18.06,382.73,6.0,72.0,0
-18.16,382.78,6.0,72.0,0
-18.05,382.8,6.0,72.0,0
-17.8,382.8,6.0,72.0,0
-17.76,382.8,6.0,72.0,0
-17.86,382.8,6.0,72.0,0
-17.75,382.8,6.0,72.0,0
