Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-11.6,390.9,11.0,83.2,1
-11.6,390.9,11.0,83.2,0
-11.56,390.86,11.0,83.2,0
-11.51,390.81,11.0,83.2,0
-12.2,390.8,11.0,83.2,0
-13.0,390.8,11.0,83.2,0
-12.97,390.71,11.0,83.2,0
-12.82,390.61,11.0,83.2,0
-13.33,390.6,11.0,83.2,0
-13.93,390.6,11.0,83.2,0
-13.47,390.56,11.0,83.2,0
-12.87,390.51,11.0,83.2,0
-13.85,390.5,11.0,83.2,0
-15.05,390.5,11.0,83.2,0
-14.85,390.41,11.0,83.2,0
-14.45,390.31,11.0,83.2,0
-15.1,390.3,11.0,83.2,0
-15.9,390.3,11.0,83.2,0
-15.56,390.21,11.0,83.2,0
-15.06,390.11,11.0,83.2,0
-15.75,390.14,11.0,83.2,0
-16.6,390.19,11.0,83.2,0
-16.48,390.11,11.0,83.2,0
-16.23,390.01,11.0,83.2,0
-16.81,390.0,11.0,83.2,0
-17.51,390.0,11.0,83.2,0
-17.47,389.96,11.0,83.2,0
-17.32,389.91,11.0,83.2,0
-17.65,389.86,11.0,83.2,0
-18.05,389.81,11.0,83.16,0
-18.28,389.8,11.0,83.11,0
-18.48,389.8,11.0,83.1,0
-18.63,389.76,11.0,83.1,0
-18.78,389.71,11.0,83.1,0
-18.76,389.7,11.0,83.1,0
-18.71,389.7,11.0,83.1,0
-18.74,389.7,11.0,83.1,0
-18.79,389.7,11.0,83.1,0
-18.8,389.7,11.0,83.1,0
-18.8,389.7,11.0,83.1,0
-18.8,389.7,11.0,83.1,0
-18.8,389.7,11.0,83.1,0
-18.84,389.7,11.0,83.1,0
-18.89,389.7,11.0,83.1,0
-18.86,389.66,11.0,83.1,0
-18.81,389.61,11.0,83.1,0
-18.76,389.64,11.0,83.1,0
-18.71,389.69,11.0,83.1,0
-18.61,389.7,11.0,83.1,0
-18.51,389.7,11.0,83.1,0
-18.41,389.7,11.0,83.1,0
-18.31,389.7,11.0,83.1,0
-18.26,389.7,11.0,83.1,0
-18.21,389.7,11.0,83.1,0
-18.16,389.7,11.0,83.1,0
-18.11,389.7,11.0,83.1,0
-18.01,389.7,11.0,83.1,0
-17.91,389.7,11.0,83.1,0
-17.94,389.7,11.0,83.1,0
-17.99,389.7,11.0,83.1,0
-17.78,389.7,11.0,83.1,0
-17.53,389.7,11.0,83.1,0
-17.54,389.7,11.0,83.1,0
-17.59,389.7,11.0,83.1,0
-17.51,389.7,11.0,83.1,0
-17.41,389.7,11.0,83.1,0
-17.31,389.7,11.0,83.1,0
-17.21,389.7,11.0,83.1,0
-17.07,389.7,11.0,83.1,0
-16.92,389.7,11.0,83.1,0
-17.07,389.74,11.0,83.1,0
-17.27,389.79,11.0,83.1,0
-17.13,389.76,11.0,83.1,0
-16.93,389.71,11.0,83.1,0
-17.07,389.74,11.0,83.1,0
-17.27,389.79,11.0,83.1,0
-16.95,389.76,11.0,83.1,0
-16.55,389.71,11.0,83.1,0
-16.72,389.74,11.0,83.1,0
-16.97,389.79,11.0,83.1,0
-16.74,389.8,11.0,83.1,0
-16.44,389.8,11.0,83.1,0
-16.57,389.8,11.0,83.1,0
-16.77,389.8,11.0,83.1,0
-16.5,389.76,11.0,83.1,0
-16.15,389.71,11.0,83.1,0
-16.4,389.74,11.0,83.1,0
-16.75,389.79,11.0,83.1,0
-16.5,389.76,11.0,83.1,0
-16.15,389.71,11.0,83.1,0
-16.32,389.74,11.0,83.1,0
-16.57,389.79,11.0,83.1,0
-16.3,389.76,11.0,83.1,0
-15.95,389.71,11.0,83.1,0
-16.12,389.74,11.0,83.1,0
-16.37,389.79,11.0,83.1,0
-16.53,389.71,11.0,83.1,0
-16.68,389.61,11.0,83.1,0
-16.61,389.69,11.0,83.1,0
-16.51,389.79,11.0,83.1,0
-16.28,389.76,11.0,83.1,0
-16.03,389.71,11.0,83.1,0
-16.13,389.7,11.0,83.1,0
-16.28,389.7,11.0,83.1,0
-16.26,389.7,11.0,83.1,0
-16.21,389.7,11.0,83.1,0
-16.24,389.7,11.0,83.1,0
-16.29,389.7,11.0,83.1,0
-16.21,389.7,11.0,83.1,0
-16.11,389.7,11.0,83.1,0
-16.06,389.7,11.0,83.1,0
-16.01,389.7,11.0,83.1,0
-16.09,389.7,11.0,83.1,0
-16.19,389.7,11.0,83.1,0
-16.11,389.7,11.0,83.1,0
-16.01,389.7,11.0,83.1,0
-16.22,389.7,11.0,83.1,0
-16.47,389.7,11.0,83.1,0
-16.2,389.7,11.0,83.1,0
-15.85,389.7,11.0,83.1,0
-15.97,389.7,11.0,83.1,0
-16.17,389.7,11.0,83.1,0
-15.94,389.7,11.0,83.1,0
-15.64,389.7,11.0,83.1,0
-15.95,389.7,11.0,83.1,0
-16.35,389.7,11.0,83.1,0
-16.01,389.7,11.0,83.1,0
-15.56,389.7,11.0,83.1,0
-15.8,389.7,11.0,83.1,0
-16.15,389.7,11.0,83.1,0
-15.76,389.7,11.0,83.1,0
-15.26,389.7,11.0,83.1,0
-15.68,389.7,11.0,83.1,0
-16.23,389.7,11.0,83.1,0
-15.91,389.66,11.0,83.1,0
-15.46,389.61,11.0,83.1,0
-15.75,389.64,11.0,83.1,0
-16.15,389.69,11.0,83.1,0
-15.72,389.66,11.0,83.1,0
-15.17,389.61,11.0,83.1,0
-15.54,389.64,11.0,83.1,0
-16.04,389.69,11.0,83.1,0
-15.75,389.66,11.0,83.1,0
-15.35,389.61,11.0,83.1,0
-15.61,389.64,11.0,83.1,0
-15.96,389.69,11.0,83.1,0
-15.56,389.66,11.0,83.1,0
-15.06,389.61,11.0,83.1,0
-15.48,389.64,11.0,83.1,0
-16.03,389.69,11.0,83.1,0
-15.66,389.66,11.0,83.1,0
-15.16,389.61,11.0,83.1,0
-15.41,389.64,11.0,83.1,0
-15.76,389.69,11.0,83.1,0
-15.71,389.66,11.0,83.1,0
-15.61,389.61,11.0,83.1,0
-15.82,389.6,11.0,83.1,0
-16.07,389.6,11.0,83.1,0
-15.97,389.6,11.0,83.1,0
-15.82,389.6,11.0,83.1,0
-15.8,389.64,11.0,83.1,0
-15.8,389.69,11.0,83.06,0
-15.63,389.66,11.0,83.01,0
-15.43,389.61,11.0,83.0,0
-15.66,389.6,11.0,83.0,0
-15.96,389.6,11.0,83.0,0
-15.91,389.6,11.0,83.0,0
-15.81,389.6,11.0,83.0,0
-15.76,389.6,11.0,83.0,0
-15.71,389.6,11.0,83.0,0
-15.57,389.6,11.0,83.0,0
-15.42,389.6,11.0,83.0,0
-15.4,389.6,11.0,83.0,0
-15.4,389.6,11.0,83.0,0
-15.53,389.6,11.0,83.0,0
-15.68,389.6,11.0,83.0,0
-15.53,389.6,11.0,83.0,0
-15.33,389.6,11.0,83.0,0
-15.43,389.6,11.0,83.0,0
-15.58,389.6,11.0,83.0,0
-15.51,389.6,11.0,83.0,0
-15.41,389.6,11.0,83.0,0
-15.66,389.6,11.0,83.0,0
-15.96,389.6,11.0,83.0,0
-15.69,389.6,11.0,83.0,0
-15.34,389.6,11.0,83.0,0
-15.61,389.6,11.0,83.0,0
-15.96,389.6,11.0,83.0,0
-15.74,389.6,11.0,83.0,0
-15.44,389.6,11.0,83.0,0
-15.66,389.6,11.0,83.0,0
-15.96,389.6,11.0,83.0,0
-15.69,389.6,11.0,83.0,0
-15.34,389.6,11.0,83.0,0
