Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-5.5,387.2,11,73.9,1
-5.5,387.2,11,73.9,0
-5.89,387.17,11,73.9,0
-6.59,387.12,11,73.9,0
-6.87,387.07,11,73.9,0
-6.82,387.02,11,73.9,0
-7.35,387.0,11,73.9,0
-8.35,387.0,11,73.9,0
-8.08,387.0,11,73.9,0
-6.78,387.0,11,73.9,0
-6.84,387.0,11,73.9,0
-7.99,387.0,11,73.9,0
-8.31,386.94,11,73.9,0
-7.96,386.84,11,73.9,0
-8.55,386.8,11,73.9,0
-9.9,386.8,11,73.9,0
-10.03,386.77,11,73.9,0
-9.18,386.72,11,73.9,0
-9.55,386.67,11,73.9,0
-10.9,386.62,11,73.9,0
-11.39,386.54,11,73.9,0
-11.19,386.44,11,73.9,0
-11.79,386.4,11,73.9,0
-13.04,386.4,11,73.9,0
-12.96,386.37,11,73.9,0
-11.81,386.32,11,73.9,0
-11.96,386.3,11,73.9,0
-13.16,386.3,11,73.9,0
-13.59,386.27,11,73.9,0
-13.39,386.22,11,73.9,0
-13.91,386.17,11,73.9,0
-15.01,386.12,11,73.9,0
-15.39,386.1,11,73.9,0
-15.19,386.1,11,73.9,0
-15.27,386.04,11,73.9,0
-15.57,385.94,11,73.9,0
-15.98,385.9,11,73.9,0
-16.48,385.9,11,73.9,0
-16.89,385.87,11,73.9,0
-17.24,385.82,11,73.9,0
-17.37,385.8,11,73.9,0
-17.32,385.8,11,73.9,0
-17.33,385.74,11,73.9,0
-17.38,385.64,11,73.9,0
-17.62,385.63,11,73.9,0
-18.02,385.68,11,73.9,0
-18.31,385.64,11,73.9,0
-18.51,385.54,11,73.9,0
-18.68,385.5,11,73.9,0
-18.83,385.5,11,73.9,0
-18.98,385.47,11,73.9,0
-19.13,385.42,11,73.9,0
-19.45,385.37,11,73.9,0
-19.9,385.32,11,73.9,0
-20.18,385.27,11,73.9,0
-20.33,385.22,11,73.9,0
-20.54,385.17,11,73.9,0
-20.79,385.12,11,73.9,0
-21.04,385.1,11,73.9,0
-21.29,385.1,11,73.9,0
-21.34,385.07,11,73.9,0
-21.24,385.02,11,73.9,0
-21.23,385.0,11,73.9,0
-21.28,385.0,11,73.9,0
-21.27,385.0,11,73.9,0
-21.22,385.0,11,73.9,0
-21.28,385.0,11,73.9,0
-21.43,385.0,11,73.9,0
-21.42,385.0,11,73.9,0
-21.27,385.0,11,73.9,0
-21.26,385.0,11,73.9,0
-21.36,385.0,11,73.9,0
-21.34,385.0,11,73.9,0
-21.24,385.0,11,73.9,0
-21.2,385.0,11,73.9,0
-21.2,385.0,11,73.9,0
-21.2,384.97,11,73.9,0
-21.2,384.92,11,73.9,0
-21.09,384.93,11,73.9,0
-20.89,384.98,11,73.9,0
-20.8,385.0,11,73.9,0
-20.8,385.0,11,73.9,0
-20.77,385.0,11,73.87,0
-20.72,385.0,11,73.82,0
-20.62,385.0,11,73.8,0
-20.47,385.0,11,73.8,0
-20.46,385.0,11,73.8,0
-20.56,385.0,11,73.8,0
-20.46,385.0,11,73.8,0
-20.21,385.0,11,73.8,0
-20.04,385.0,11,73.8,0
-19.94,385.0,11,73.8,0
-19.87,385.0,11,73.8,0
-19.82,385.0,11,73.8,0
-19.74,385.0,11,73.8,0
-19.64,385.0,11,73.8,0
-19.6,385.03,11,73.8,0
-19.6,385.08,11,73.8,0
-19.52,385.1,11,73.8,0
-19.37,385.1,11,73.8,0
-19.24,385.1,11,73.8,0
-19.14,385.1,11,73.8,0
-19.07,385.1,11,73.8,0
-19.02,385.1,11,73.8,0
-19.0,385.1,11,73.8,0
-19.0,385.1,11,73.8,0
-18.89,385.1,11,73.8,0
-18.69,385.1,11,73.8,0
-18.57,385.1,11,73.8,0
-18.52,385.1,11,73.8,0
-18.5,385.1,11,73.8,0
-18.5,385.1,11,73.8,0
-18.53,385.1,11,73.8,0
-18.58,385.1,11,73.8,0
-18.49,385.1,11,73.8,0
-18.29,385.1,11,73.8,0
-18.23,385.1,11,73.8,0
-18.28,385.1,11,73.8,0
-18.16,385.13,11,73.8,0
-17.91,385.18,11,73.8,0
-17.86,385.2,11,73.8,0
-17.96,385.2,11,73.8,0
-17.89,385.2,11,73.8,0
-17.69,385.2,11,73.8,0
-17.68,385.2,11,73.8,0
-17.83,385.2,11,73.8,0
-17.82,385.2,11,73.8,0
-17.67,385.2,11,73.8,0
-17.63,385.2,11,73.8,0
-17.68,385.2,11,73.8,0
-17.56,385.2,11,73.8,0
-17.31,385.2,11,73.8,0
-17.39,385.2,11,73.8,0
-17.74,385.2,11,73.8,0
-17.71,385.2,11,73.8,0
-17.36,385.2,11,73.8,0
-17.28,385.2,11,73.8,0
-17.43,385.2,11,73.8,0
-17.31,385.2,11,73.8,0
-16.96,385.2,11,73.8,0
