Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-7.7,385.4,6.0,72.1,1
-7.63,385.35,6.0,72.1,0
-7.43,385.2,6.0,72.1,0
-7.5,385.1,6.0,72.1,0
-8.05,385.1,6.0,72.1,0
-8.4,385.06,6.0,72.1,0
-8.4,384.96,6.0,72.1,0
-8.47,384.9,6.0,72.1,0
-8.67,384.9,6.0,72.1,0
-9.07,384.88,6.0,72.1,0
-9.82,384.83,6.0,72.1,0
-10.03,384.76,6.0,72.1,0
-9.28,384.66,6.0,72.1,0
-9.25,384.6,6.0,72.1,0
-10.5,384.6,6.0,72.1,0
-11.17,384.56,6.0,72.1,0
-10.82,384.46,6.0,72.1,0
-10.96,384.4,6.0,72.1,0
-11.96,384.4,6.0,72.1,0
-12.6,384.36,6.0,72.1,0
-12.6,384.26,6.0,72.1,0
-12.53,384.2,6.0,72.1,0
-12.33,384.2,6.0,72.1,0
-12.62,384.16,6.0,72.1,0
-13.77,384.06,6.0,72.1,0
-14.37,383.96,6.0,72.1,0
-14.02,383.86,6.0,72.1,0
-14.18,383.8,6.0,72.1,0
-15.23,383.8,6.0,72.1,0
-15.83,383.76,6.0,72.1,0
-15.63,383.66,6.0,72.1,0
-15.64,383.6,6.0,72.1,0
-16.04,383.6,6.0,72.1,0
-16.32,383.58,6.0,72.1,0
-16.37,383.53,6.0,72.1,0
-16.36,383.48,6.0,72.1,0
-16.26,383.43,6.0,72.1,0
-16.38,383.38,6.0,72.1,0
-16.88,383.33,6.0,72.1,0
-17.2,383.26,6.0,72.1,0
-17.2,383.16,6.0,72.1,0
-17.4,383.1,6.0,72.1,0
-17.95,383.1,6.0,72.1,0
-18.34,383.06,6.0,72.1,0
-18.44,382.96,6.0,72.1,0
-18.63,382.88,6.0,72.1,0
-18.98,382.83,6.0,72.1,0
-19.25,382.78,6.0,72.1,0
-19.4,382.73,6.0,72.1,0
-19.54,382.68,6.0,72.1,0
-19.64,382.63,6.0,72.1,0
-19.66,382.6,6.0,72.1,0
-19.56,382.6,6.0,72.1,0
-19.52,382.6,6.0,72.1,0
-19.57,382.6,6.0,72.1,0
-19.6,382.6,6.0,72.1,0
-19.6,382.6,6.0,72.1,0
-19.6,382.58,6.0,72.1,0
-19.6,382.53,6.0,72.1,0
-19.62,382.5,6.0,72.1,0
-19.67,382.5,6.0,72.1,0
-19.66,382.5,6.0,72.1,0
-19.56,382.5,6.0,72.1,0
-19.5,382.5,6.0,72.1,0
-19.5,382.5,6.0,72.1,0
-19.45,382.5,6.0,72.1,0
-19.3,382.5,6.0,72.1,0
-19.18,382.5,6.0,72.1,0
-19.13,382.5,6.0,72.1,0
-19.08,382.5,6.0,72.1,0
-19.03,382.5,6.0,72.1,0
-18.98,382.5,6.0,72.1,0
-18.93,382.5,6.0,72.1,0
-18.86,382.5,6.0,72.1,0
-18.76,382.5,6.0,72.1,0
-18.68,382.52,6.0,72.1,0
-18.63,382.57,6.0,72.1,0
-18.56,382.6,6.0,72.1,0
-18.46,382.6,6.0,72.1,0
-18.38,382.6,6.0,72.1,0
-18.33,382.6,6.0,72.1,0
-18.28,382.6,6.0,72.1,0
-18.23,382.6,6.0,72.1,0
-18.11,382.6,6.0,72.1,0
-17.86,382.6,6.0,72.1,0
-17.74,382.6,6.0,72.1,0
-17.84,382.6,6.0,72.1,0
-17.86,382.6,6.0,72.1,0
-17.76,382.6,6.0,72.1,0
-17.66,382.6,6.0,72.1,0
-17.56,382.6,6.0,72.1,0
-17.52,382.6,6.0,72.1,0
-17.57,382.6,6.0,72.1,0
-17.53,382.6,6.0,72.1,0
-17.33,382.6,6.0,72.1,0
-17.25,382.62,6.0,72.1,0
-17.4,382.67,6.0,72.1,0
-17.43,382.68,6.0,72.1,0
-17.23,382.63,6.0,72.1,0
-17.17,382.62,6.0,72.1,0
-17.37,382.67,6.0,72.1,0
-17.52,382.68,6.0,72.1,0
-17.57,382.63,6.0,72.1,0
