Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-19.3,390.8,16.0,87.4,1
-19.2578,390.78593,16.0,87.4,0
-19.1078,390.73593,16.0,87.4,0
-19.22512,390.7,16.0,87.4,0
-20.02512,390.7,16.0,87.4,0
-20.52965,390.68593,16.0,87.4,0
-20.27965,390.63593,16.0,87.4,0
-20.17035,390.6,16.0,87.4,0
-20.42035,390.6,16.0,87.4,0
-20.62814,390.6,16.0,87.4,0
-20.72815,390.6,16.0,87.4,0
-20.72962,390.6,16.0,87.4,0
-20.47962,390.6,16.0,87.4,0
-20.32815,390.6,16.0,87.4,0
-20.42816,390.6,16.0,87.4,0
-20.33105,390.58592,16.0,87.4,0
-19.73108,390.53592,16.0,87.4,0
-19.48297,390.51407,16.0,87.4,0
-20.13297,390.56408,16.0,87.4,0
-20.50147,390.58592,16.0,87.4,0
-20.15143,390.53592,16.0,87.4,0
-19.91408,390.51409,16.0,87.4,0
-19.96408,390.56409,16.0,87.4,0
-20.0,390.6,16.0,87.4,0
-20.0,390.6,16.0,87.4,0
-19.92955,390.58591,16.0,87.4,0
-19.67955,390.53591,16.0,87.4,0
-19.61272,390.51409,16.0,87.4,0
-20.01272,390.56409,16.0,87.4,0
-20.145,390.58591,16.0,87.4,0
-19.59497,390.53591,16.0,87.4,0
-19.15771,390.52819,16.0,87.4,0
-19.00771,390.6282,16.0,87.4,0
-18.78719,390.7,16.0,87.4,0
-18.38717,390.7,16.0,87.4,0
-18.0859,390.7,16.0,87.4,0
-18.0359,390.7,16.0,87.4,0
-18.09874,390.7,16.0,87.4,0
-18.44874,390.7,16.0,87.4,0
-18.54485,390.6859,16.0,87.4,0
-17.99485,390.6359,16.0,87.4,0
-17.79748,390.61411,16.0,87.4,0
-18.49751,390.66411,16.0,87.4,0
-18.94356,390.67178,16.0,87.4,0
-18.74355,390.57177,16.0,87.4,0
-18.68469,390.5,16.0,87.4,0
-18.98469,390.5,16.0,87.4,0
-19.21412,390.5,16.0,87.4,0
-19.26411,390.5,16.0,87.4,0
-19.24355,390.5,16.0,87.4,0
-19.0436,390.5,16.0,87.4,0
-19.02683,390.51409,16.0,87.4,0
-19.4769,390.5641,16.0,87.4,0
-19.5743,390.57179,16.0,87.4,0
-18.77422,390.47178,16.0,87.4,0
-18.39761,390.41412,16.0,87.4,0
-19.09761,390.46411,16.0,87.4,0
-19.58589,390.48589,16.0,87.4,0
-19.53589,390.43589,16.0,87.4,0
-19.48588,390.41412,16.0,87.4,0
-19.43588,390.46412,16.0,87.4,0
-19.4565,390.5,16.0,87.4,0
-19.65651,390.5,16.0,87.4,0
-19.71522,390.48587,16.0,87.4,0
-19.41522,390.43587,16.0,87.4,0
-19.28478,390.41413,16.0,87.4,0
-19.5848,390.46413,16.0,87.4,0
-19.61624,390.48586,16.0,87.4,0
-18.96624,390.43587,16.0,87.4,0
-18.71204,390.41414,16.0,87.4,0
-19.46207,390.46414,16.0,87.4,0
-19.90102,390.48586,16.0,87.4,0
-19.55104,390.43586,16.0,87.4,0
-19.3,390.4,16.0,87.4,0
-19.3,390.4,16.0,87.4,0
-19.31414,390.4,16.0,87.4,0
-19.36414,390.4,16.0,87.4,0
-19.27273,390.4,16.0,87.4,0
-18.82271,390.4,16.0,87.4,0
-18.62728,390.41414,16.0,87.4,0
-19.07719,390.46413,16.0,87.4,0
-19.23046,390.47174,16.0,87.4,0
-18.63031,390.37172,16.0,87.4,0
-18.41224,390.31415,16.0,87.4,0
-19.1622,390.36415,16.0,87.4,0
-19.61512,390.4,16.0,87.4,0
-19.31509,390.4,16.0,87.4,0
-19.11416,390.4,16.0,87.4,0
-19.16416,390.4,16.0,87.4,0
-19.21416,390.4,16.0,87.4,0
-19.26416,390.4,16.0,87.4,0
-19.25752,390.38584,16.0,87.4,0
-19.10751,390.33584,16.0,87.4,0
-19.15582,390.31417,16.0,87.4,0
-19.70582,390.36417,16.0,87.4,0
-19.93001,390.38583,16.0,87.4,0
-19.32998,390.33583,16.0,87.4,0
-19.14089,390.31417,16.0,87.4,0
-19.99089,390.36417,16.0,87.4,0
-20.42996,390.38583,16.0,87.4,0
-19.82996,390.33583,16.0,87.4,0
-19.45668,390.3,16.0,87.4,0
-19.65669,390.3,16.0,87.4,0
-19.8567,390.3,16.0,87.4,0
-20.0567,390.3,16.0,87.4,0
-20.10078,390.3,16.0,87.4,0
-19.75078,390.3,16.0,87.4,0
-19.57088,390.31418,16.0,87.38583,0
-19.82088,390.36418,16.0,87.33583,0
-19.73065,390.37165,16.0,87.3,0
-18.78055,390.27164,16.0,87.3,0
-18.24185,390.21419,16.0,87.3,0
-18.74185,390.26419,16.0,87.3,0
-19.01489,390.3,16.0,87.3,0
-18.71487,390.3,16.0,87.3,0
-18.48581,390.3,16.0,87.3,0
-18.43581,390.3,16.0,87.3,0
-18.5419,390.31419,16.0,87.3,0
-19.0419,390.36419,16.0,87.3,0
-19.14463,390.38581,16.0,87.3,0
-18.24481,390.33582,16.0,87.3,0
-17.81259,390.31417,16.0,87.3,0
-18.56274,390.36418,16.0,87.3,0
-18.85877,390.38581,16.0,87.3,0
-18.00877,390.33581,16.0,87.3,0
-17.5703,390.3,16.0,87.3,0
-18.17036,390.3,16.0,87.3,0
-18.67099,390.3142,16.0,87.3,0
-18.92097,390.36419,16.0,87.3,0
-18.97227,390.38581,16.0,87.3,0
-18.5222,390.3358,16.0,87.3,0
-18.29943,390.3142,16.0,87.3,0
-18.64941,390.3642,16.0,87.3,0
-18.6302,390.3858,16.0,87.3,0
-17.6802,390.3358,16.0,87.3,0
-17.24133,390.3142,16.0,87.3,0
-18.09107,390.36418,16.0,87.3,0
-18.47322,390.38583,16.0,87.3,0
-17.67302,390.33581,16.0,87.3,0
-17.17096,390.31419,16.0,87.3,0
-17.42093,390.36419,16.0,87.3,0
-17.65673,390.4,16.0,87.3,0
-17.85675,390.4,16.0,87.3,0
-17.8155,390.38581,16.0,87.3,0
