Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-1.1,391.6,3.0,85.5,1
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.15,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.15,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.1,391.6,3.0,85.5,0
-1.15,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.25,391.6,3.0,85.5,0
-1.3,391.6,3.0,85.5,0
-1.25,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.25,391.6,3.0,85.5,0
-1.3,391.6,3.0,85.5,0
-1.25,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.11,85.5,0
-1.2,391.6,3.37,85.5,0
-1.2,391.6,3.64,85.5,0
-1.2,391.6,3.9,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,3.85,85.5,0
-1.2,391.6,3.49,85.5,0
-1.2,391.6,3.14,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.09,85.5,0
-1.2,391.6,3.29,85.5,0
-1.2,391.6,3.5,85.5,0
-1.2,391.6,3.71,85.5,0
-1.2,391.6,3.92,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,4.0,85.5,0
-1.2,391.6,3.77,85.5,0
-1.2,391.6,3.21,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
-1.2,391.6,3.0,85.5,0
