Current_A,Voltage_V,Temperature_C,SOC_percent,Mask
-1.6,383.3,9.0,67.4,1
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.34,9.0,67.4,0
-1.6,383.39,9.0,67.4,0
-1.6,383.36,9.0,67.4,0
-1.6,383.31,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.56,383.3,9.0,67.4,0
-1.51,383.3,9.0,67.4,0
-1.54,383.3,9.0,67.4,0
-1.59,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.56,383.34,9.0,67.4,0
-1.51,383.39,9.0,67.4,0
-1.54,383.36,9.0,67.4,0
-1.59,383.31,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.56,383.3,9.0,67.4,0
-1.51,383.3,9.0,67.4,0
-1.54,383.3,9.0,67.4,0
-1.59,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.56,383.3,9.0,67.4,0
-1.51,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.54,383.3,9.0,67.4,0
-1.59,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.56,383.3,9.0,67.4,0
-1.51,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.54,383.3,9.0,67.4,0
-1.59,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.56,383.3,9.0,67.4,0
-1.51,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.5,383.3,9.0,67.4,0
-1.54,383.3,9.0,67.4,0
-1.59,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
-1.6,383.3,9.0,67.4,0
